smiles,pred,max_tan_to_sd1_actives
C[C@](Cl)(/C=C/[C@H](Cl)[C@](C)(Cl)/C=C/Br)C(Br)Br,0.3453724086284637,0.09090909
C#C[C@@H](O)CCCCCCCCC#C[C@@H](O)/C=C\[C@H](O)C#CCCCCCCCC[C@H](O)C#C,0.3453042209148407,0.27083334
CCC1C(=O)N2C(C(=O)O)=C(S/C=C/NC(C)=O)CC12,0.3452945053577423,0.22093023
CCCC(=O)c1c(O)c(Br)c(O)c2c1C(=O)c1cc(OC)c(OC)c(O)c1C2=O,0.3452920317649841,0.24210526
CCCCC/C=C\C/C=C\CCC/C=C\CCCCC(=O)OC[C@@H](O)CO,0.3452211022377014,0.26153848
CCC1CCCC(CC)/C(O)=N/CCCC(CC)C(O[C@@H]2OC(C)[C@@H](O)[C@@H](N)C2O)CC1,0.3452009856700897,0.21518987
C=CC(C)(C)[C@]1(CC2(O)N=C(O)C3CCCN3C2=O)C(O)=Nc2cc3c(cc21)C=CC(C)(C)O3,0.3451597392559051,0.17525773
CC[C@@]1(C)C[C@](CCNCc2ccc(OC)cc2)(c2ccccc2OC)CCO1,0.3451558649539947,0.2769231
CCC1(C)C[C@](CCNCc2ccc(OC)cc2)(c2ccccc2OC)CCO1,0.3451466262340545,0.2769231
CC[C@@H]1OC(=O)[C@H](C)[C@H](O)[C@H](C)C(=O)[C@H](C)C[C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@H]1C,0.3451249897480011,0.27380952
O[C@H](CS)[C@@H](O)CS,0.345087468624115,0.16666667
C=CC[C@@H](C[C@@H](C[C@@H](C[C@H](OC)C(=C)/C=C(/C)C/C=C(\C)N=C)OC)OC)OC,0.3450817167758941,0.14754099
COC(=O)c1ccccc1NN=C1c2cccc(O)c2C(=O)c2c1cc(C)nc2C,0.3450396955013275,0.29032257
C=CC(C)(C)[C@@]12C[C@H]3C(O)=N/C(=C/c4cnc[nH]4)C(=O)N3[C@@H]1Nc1ccccc12,0.3449660539627075,0.24719101
CCCCCCC[C@@H](C/C=C/CCC(=O)NC/C(=C/Cl)[C@@H]1C(=O)[C@H](O)C[C@H](O)[C@]1(C)O)OC,0.3449609875679016,0.21111111
C#C/C=C\C[C@H]1O[C@H]([C@H](CC)OC(C)=O)C[C@@H](OC(C)=O)[C@H](Cl)C[C@H]1OC(C)=O,0.3449099063873291,0.18478261
NC(=O)C1CCN(C(=O)[C@@H]2C[C@@H](O)[C@H](O)[C@@H]3NC(=S)N(c4ccc(Cl)cc4)[C@@H]32)CC1,0.3449088335037231,0.21428572
C=CC(C)(C)[C@]12C[C@@H]3C(O)=N/C(=C/c4cnc[nH]4)C(=O)N3[C@H]1Nc1ccccc12,0.3448809385299682,0.24719101
O=C(CC[C@@H]1CNC(=O)[C@@H]2C[C@H](NCc3cccc(Cl)c3)CN12)Nc1ccccc1,0.3448058366775512,0.26732674
O=C(CNc1n[nH]c(=O)[nH]c1=O)N/N=C/c1ccc(C(F)(F)F)cc1,0.3447885811328888,0.25862068
CCC(C)C1/N=C(\O)[C@@H]2CCCCN2C(=O)[C@@H](CC(C)C(=O)O)OC(=O)CC/N=C(/O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O,0.344786673784256,0.24347825
CC[C@]1(C)C[C@](CCNCc2ccc(OC)cc2)(c2ccccc2OC)CCO1,0.3447642028331756,0.2769231
CC(C)C[C@@H]1/N=C(\O)[C@@H](NC(=O)[C@H](Cc2ccccc2)N(C)C)[C@H](C(C)C)Oc2ccc(cc2)[C@@H](O)C/N=C\1O,0.3447315990924835,0.2090909
Cn1nc(C2CCCCC2)cc1[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=S)Nc1ccccc1,0.3447078466415405,0.24657534
C=C1[C@H](O)[C@@H](O)[C@]2(Br)O[C@@H]3C[C@](C)(Cl)[C@@H](Br)C[C@]13C2(C)C,0.3446884453296661,0.1641791
CCCCC/C=C\C/C=C\CCC/C=C\CCCCC(=O)OC[C@H](O)CO,0.3446821570396423,0.26153848
CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@H](C)CC)OC(=O)[C@H]1C,0.3446163237094879,0.24285714
CCCCCOc1cc(C)cc(Oc2cc(C)cc(OCCCCC)c2)c1,0.3445748686790466,0.27027026
CC(C)Oc1ccc(/C=C/[C@]23N=C(O)CCN2c2ccccc2C3(C)C)cc1,0.3445733487606048,0.22105263
Cn1nc(C2CCCCC2)cc1[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=S)Nc1ccccc1,0.3445042669773102,0.24657534
CC(C)=C1CC[C@H](C)C(=C(C)C)[C@H]1[C@H](O)/C=C(\C)[C@H]1CC[C@@](C)(O)[C@@H](Br)C1,0.3444988131523132,0.17582418
CC(C)CCCCCCCCCCCCCCCCCCCCCCCO,0.344439685344696,0.19512194
CCO[C@]1(OC)C(Br)=C[C@@](O)(CC(=O)NC(C)NC(=O)C[C@]2(O)C=C(Br)[C@](OC)(OCC)C(Br)=C2)C=C1Br,0.3444275856018066,0.20833333
CCC[CH2][SnH]([CH2]CCC)[CH2]CCC,0.3443385362625122,0.27272728
CCCCCCC[C@@H](C/C=C/CCC(=O)NC/C(=C/Cl)[C@@H]1C(=O)[C@H](O)C[C@@H](O)[C@]1(C)O)OC,0.3442846834659576,0.21111111
CC(C)Oc1ccc(/C=C/[C@@]23N=C(O)CCN2c2ccccc2C3(C)C)cc1,0.3442763686180115,0.22105263
COc1ccc2cc(NC(=O)C3NO[C@H]4[C@H](O)C=C[C@H]5SS[C@@H]3[C@]54O)c(=O)oc2c1OC,0.344269722700119,0.23913044
CN(C)CCCOc1c(Br)cc(CCN(C)C)cc1Br,0.344244122505188,0.24444444
C[C@](Cl)(/C=C/C(Cl)[C@](C)(Cl)/C=C/Br)C(Br)Br,0.3442329466342926,0.09090909
C=C(/C=C\C=C(\CO)[C@@H]1CC[C@]2([C@@H]1O)[C@@H](CCCO)/C(=C(/C)C=O)CC[C@@]2(C)O)CC/C=C(\C)CNCC,0.3441457152366638,0.1891892
CN(C)Cc1c(O)ccc2c(=O)c(-c3ccccc3Cl)coc12,0.3441209495067596,0.21818182
C#C/C=C\C[C@H]1O[C@H](C(CC)OC(C)=O)C[C@@H](OC(C)=O)[C@H](Cl)C[C@H]1OC(C)=O,0.3440941870212555,0.18478261
COC(=O)CCc1cc(Cl)c(O)c(Cl)c1,0.3440409302711487,0.2972973
COC(=O)CC(C1=C(O)[C@@]2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)[C@H](C)CC1=O)c1ccc2c(c1)OCO2,0.3439914286136627,0.23148148
CN1CCN(Cc2c(O)ccc3c(=O)c(-c4ccccc4Cl)coc23)CC1,0.3439816534519195,0.2631579
CCCCC(=O)N[C@H](c1ccccc1Cl)c1ccc2cccnc2c1O,0.343980997800827,0.2881356
CC[C@H]1CCC[C@@H](CC)/C(O)=N/CCC[C@@H](CC)[C@H](OC2OC(C)C(O)C(N)C2O)CC1,0.3439741134643554,0.21518987
O=C(NCCN1CCN(c2ccccc2)CC1)[C@@H]1[C@@H]2C=C[C@@]3(CN(Cc4ccccc4Cl)C(=O)[C@H]13)O2,0.3439356982707977,0.25925925
CC1(C)C(=O)N[C@@H]1c1ccccc1,0.3439185917377472,0.26785713
CCN1CCN(Cc2c(O)ccc3c2O/C(=C\c2cccc(Cl)c2)C3=O)CC1,0.3438892662525177,0.24390244
CCCC(CC(O)C(Br)Br)OC(=O)C(Br)Br,0.3438240885734558,0.21568628
CCCCCCCCCCCCCCCC[C@@H](O)C#CC#CCO,0.3437164723873138,0.23529412
O=C(NCCN1CCN(c2ccccc2)CC1)[C@H]1[C@@H]2C=C[C@@]3(CN(Cc4ccccc4Cl)C(=O)[C@H]13)O2,0.3437150418758392,0.25925925
CCO[C@]1(OC)C(Br)=C[C@@](O)(CC(=O)NC(C)NC(=O)C[C@]2(O)C=C(Br)[C@@](OC)(OCC)C(Br)=C2)C=C1Br,0.3437148332595825,0.20833333
Oc1ccccc1P(=S)(c1ccccc1)c1ccccc1,0.3436876535415649,0.2857143
Cn1c(=O)c(C2=NN[C@H](c3c(O)ccc4ccccc34)C2)c(O)c2ccccc21,0.3436145782470703,0.2027027
NC(=O)C1CCN(C(=O)[C@@H]2C[C@@H](O)[C@H](O)[C@@H]3NC(=S)N(c4ccc(Cl)cc4)[C@H]32)CC1,0.3435952663421631,0.21428572
COC(=O)CCC/C=C/CCCCCCCCC#C/C=C/Br,0.3435788452625274,0.22727273
CCCCCCCC/C=C\CCCCCCC/C=C1/C[C@](C)(CO)OC1=O,0.3435515761375427,0.1923077
COc1cc(O)cc(C[C@H](O)C[C@H](O)C(Cl)Cl)c1,0.3435350060462951,0.2888889
COC(=O)CCC/C=C/CCCCCCCCC#C/C=C\Br,0.3434658050537109,0.22727273
CC(=O)O[C@@H]1[C@H]2[C@@H](C[C@H](C)[C@@](O)(C(C)=O)[C@@H]2O)C[C@]23O[C@](C)([C@H]4[C@H](Cc5ccccc5)NC(=O)[C@]142)[C@](C)(Cl)[C@H]3O,0.3434388041496277,0.22429906
COc1c(Cl)cc(COC(=O)c2cc(Cl)c(O)c(Cl)c2)cc1Cl,0.3434359729290008,0.25581396
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)S[C@H]12,0.3434048295021057,0.29577464
C=CC(C)(C)C12CC3C(O)=N/C(=C\c4cnc[nH]4)C(=O)N3C1Nc1ccccc12,0.3433419167995453,0.24719101
COc1cc(/C=C/C(=O)c2cc(Cl)cc(Br)c2O)cc(OC)c1OC,0.3432971537113189,0.24637681
CN1CCC2(CC1)N=C(c1cc(Cl)ccc1O)C[C@H](c1ccccc1O)N2,0.3432855904102325,0.2535211
C=C(/C=C/C=C(/CO)[C@@H]1CC[C@]2([C@@H]1O)[C@@H](CCCO)/C(=C(/C)C=O)CC[C@@]2(C)O)CC/C=C(\C)CNCC,0.3432844877243042,0.1891892
COc1ccc2cc1/C=C\N=C(/O)C(CC(C)C)/N=C(\O)C1C(CCN1C(=O)C(CC(C)C)NC(=O)C(CC(C)C)N(C)C)O2,0.3432437479496002,0.20634921
CO[C@@H]1[C@H](O[C@H]2C[C@@]3(O)CC(=O)O[C@@H](/C=C/C=C/C#C[C@H]4C[C@@H]4Cl)C/C(C)=C/[C@@H](OC)[C@@H](C)[C@H](O3)[C@@H]2C)C[C@H](C)[C@H](NC=O)[C@]1(C)O,0.3432062566280365,0.2
CC[C@H](C)[C@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C)[C@H](NC(=O)c2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N2C[C@H](C)C[C@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,0.3431869447231293,0.29032257
CCC(C)[C@@H]1/N=C(\O)[C@@H]2[C@H](CCN2C(=O)[C@H](C(C)CC)N(C)C)Oc2ccc(cc2)/C=C\N=C/1O,0.343181163072586,0.18095239
C[C@@H]1C[C@@H]2c3cccc(C(=O)O)c3C(=O)N2c2c(Cl)cccc21,0.3431417047977447,0.2361111
CCCCCCCCCCCCC/C=C\C[C@H](COC[C@H](O)CO)OC,0.3431229889392853,0.18604651
C=CC(C)(C)C12CC3C(O)=N/C(=C/c4cnc[nH]4)C(=O)N3C1Nc1ccccc12,0.3430924117565155,0.24719101
CCCCCCCCCCCCCCCCCCOC[C@H](CO)OC(C)=O,0.343059629201889,0.24
C[C@@H](Br)CCc1ccc(CC[C@@H](C)Br)cc1,0.3430580496788025,0.23529412
CCOP(=S)(c1ccccc1OCOC)c1ccccc1OCOC,0.3429397046566009,0.23913044
O=P(NC1CCCCCCC1)(Oc1ccccc1)Oc1ccccc1,0.3429299294948578,0.23255815
C=C1[C@H](O)[C@@H](O)[C@]2(Br)OC3C[C@](C)(Cl)[C@@H](Br)C[C@]13C2(C)C,0.342929482460022,0.1641791
COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(O)=CC(=O)C[C@@H]1C,0.3428556621074676,0.20779221
CCCCOCC1C[C@]2(CC(C)(c3csc(=N)[nH]3)OC2=O)C(=O)O1,0.3428428471088409,0.18181819
CCCCCCCCCC/C(C)=C/C=C\C(=O)NCCCN(C)CCCCN(C)C,0.3428267240524292,0.23076923
CCCCC(=O)N[C@@H](c1ccccc1Cl)c1ccc2cccnc2c1O,0.3428163230419159,0.2881356
OCc1cc(Br)c(O)c(Cc2cc(Br)c(O)c(Br)c2)c1,0.3427997827529907,0.24390244
C[C@H]1C[C@@H]2c3cccc(C(=O)O)c3C(=O)N2c2c(Cl)cccc21,0.3427701890468597,0.2361111
CCCCCCCCCC/C(C)=C/C=C/C(=O)NCCCN(C)CCCCN(C)C,0.342701643705368,0.23076923
CC1/N=C(\O)c2csc(n2)[C@H](C)/N=C(\O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)OC(=O)C1C,0.3426969945430755,0.2173913
C=CC(C)(C)[C@]12Nc3ccccc3[C@@]1(O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12,0.3425889909267425,0.24705882
COc1ccc(C2Sc3ccccc3N=C(O)C2OC(=O)CN2CCN(C)CC2)cc1,0.3425582945346832,0.2804878
CC/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1[nH]c(OC)c(OC)c(=O)c1C,0.3425245285034179,0.16091955
C/C=C(C)/C=C(\C)C(O)C(C)/C=C(C)/C=C/C/C(C)=C/Cc1[nH]c(OC)c(OC)c(=O)c1C,0.3425139486789703,0.1590909
C#C/C=C\[C@@H](O)CCCCCCCCCCCCC/C=C\CC#CCC/C=C/[C@@H](O)C#C,0.3424906134605407,0.19354838
Clc1cc2c(cc1Cl)-c1cc(Cl)c(Cl)cc1-2,0.3424611687660217,0.25925925
Oc1cc(Br)cc(Br)c1Oc1ccc(Br)cc1,0.3424429893493652,0.2195122
O=C1O[C@@H]([C@@H](O)CO)C(=N\Nc2ccccc2)/C1=N/Nc1ccccc1,0.3423957526683807,0.24
COC(=O)CC1c2c(cc(O)c3c(=O)c(-c4ccc(O)cc4)coc23)Oc2nc3sccn3c21,0.3423895239830017,0.21818182
C[C@H](Br)CCc1ccc(CC[C@@H](C)Br)cc1,0.3423603475093841,0.23529412
C=CC(C)(C)[C@@]12Nc3cc4c(cc3[C@]1(O)C[C@]1(N=C(O)[C@H]3CCCN3C1=O)O2)C=CC(C)(C)O4,0.3423135876655578,0.17171717
C[C@@H]1C[C@H]2c3cccc(C(=O)O)c3C(=O)N2c2c(Cl)cccc21,0.3422206938266754,0.2361111
CCN1CCN(CCCN2C(=O)[C@H]3[C@H](C(=O)Nc4cc(Cl)cc(Cl)c4)[C@H]4C=C[C@@]3(O4)[C@@H]2C(=O)NC2CCCCC2)CC1,0.3421818315982818,0.2173913
CN1CCC2(CC1)N=C(c1cc(Cl)ccc1O)C[C@@H](c1ccccc1O)N2,0.3420895636081695,0.2535211
C/C(=C/Cl)[C@H](Cl)C/C(Cl)=C(/C)[C@H](O)CBr,0.3420629501342773,0.118644066
CCN1CCN(CCCN2C(=O)[C@H]3[C@@H](C(=O)Nc4cc(Cl)cc(Cl)c4)[C@H]4C=C[C@@]3(O4)[C@@H]2C(=O)NC2CCCCC2)CC1,0.3420594930648803,0.2173913
CO[C@H]1[C@@H](C)[C@H](CC(=O)O)O[C@@](O)([C@H](C)C[C@H](C)[C@H](O)[C@@](C)(O)[C@H](O)[C@@H](C)C=C(C)C)C1(C)C,0.3420125842094421,0.16666667
CC1=NNC(=N)Nc2c1c(=O)n(-c1ccccc1)c1ccccc21,0.3419359028339386,0.25
CCN1CCN(CCCN2C(=O)[C@H]3[C@H](C(=O)Nc4cc(Cl)cc(Cl)c4)[C@H]4C=C[C@@]3(O4)[C@H]2C(=O)NC2CCCCC2)CC1,0.3418929874897003,0.2173913
O=C(Oc1ccccc1P(=O)(O)O)c1ccccc1Cl,0.3418381214141845,0.28
CCN1CCN(CCCN2C(=O)[C@H]3[C@@H](C(=O)Nc4cc(Cl)cc(Cl)c4)[C@H]4C=C[C@@]3(O4)[C@H]2C(=O)NC2CCCCC2)CC1,0.3417503833770752,0.2173913
CCC/C(=N\CCc1ccc(OC)c(OC)c1)C1=C(O)CC(C)(C)CC1=O,0.3416706025600433,0.27868852
COC1=CC2C=C(CC3(C(Cl)Cl)C[C@H](O)C(=O)O3)OC(=O)C2C(O)=C1,0.341667115688324,0.16666667
C[C@H](Br)CCc1ccc(CC[C@H](C)Br)cc1,0.3416633605957031,0.23529412
C[C@H]1CC2=C(C[C@@H]1/C=N/NC(N)=S)C(C)(C)CCC2,0.3416263163089752,0.1590909
CCCCCOc1cccc(/C=C/C23N=C(O)CCN2c2ccc(C)cc2C3(C)C)c1,0.3416152596473694,0.23913044
CCCCC(O)/C=C/C(=O)OC1C(C)OC(=O)C(C)C(OC(C)=O)C(C)(O)C(OC)C1C,0.3415381014347076,0.26086956
CC(Cl)(/C=C/C(Cl)C(C)(Cl)/C=C/Br)C(Br)Br,0.3415215611457824,0.09090909
C[C@H]1C[C@H]2c3cccc(C(=O)O)c3C(=O)N2c2c(Cl)cccc21,0.3414961695671081,0.2361111
CC1(C)C(=O)N[C@H]1c1ccccc1,0.3413977026939392,0.26785713
Cn1c(=O)c(C2=NN[C@@H](c3c(O)ccc4ccccc34)C2)c(O)c2ccccc21,0.341387003660202,0.2027027
CN(C)c1ccc(/C=N/N2CC(=O)N3[C@@H](Cc4c([nH]c5ccccc45)C3(C)C)C2=O)cc1,0.341353565454483,0.18518518
CCCCCCCCCOP(=O)(CCl)OCCCCCCCCC,0.3413467705249786,0.2580645
CS[C@H]1C=C[C@H](OC(C)=O)[C@H]2N3C(=O)[C@](CO)(SC)N(C)C(=O)[C@@]3(O)C[C@@]12O,0.3413098752498626,0.23170732
CC(C)CCCCCCCCC[C@@H]1CC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N1,0.3413094878196716,0.28712872
C[C@@H]1CC2=C(C[C@H]1/C=N/NC(N)=S)C(C)(C)CCC2,0.3412834405899048,0.1590909
CCCCC=CCCCCCCCCCCCCCCCCCCCCCCCCCO,0.3412499725818634,0.25
COc1cc(OC)c2c(c1Cl)O[C@@]1(C2=O)C(O)=CC(=O)C[C@@H]1C,0.3412484526634216,0.20779221
CCCCCCCC[C@H](C)[C@@H]1CC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)O1,0.3412073254585266,0.28846154
CCCCP(=O)(CCCC)c1cc(Br)ccc1O,0.3411773443222046,0.29545453
COc1ccc(CCNC(=O)C(=O)Nc2ccc(Cl)c(Cl)c2)cc1OC,0.3411152958869934,0.27868852
COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCO,0.3410558402538299,0.2037037
NC(=O)[C@@H]1C[C@@H](O)[C@H](O)[C@@H]2NC(=S)N(c3ccc(Cl)cc3)[C@@H]21,0.3410320580005646,0.22580644
CCCCCCCCCCCCCC(=O)Oc1ccc(/N=C/c2ccc(N(C)C)cc2)cc1,0.3409603238105774,0.2345679
C#C/C=C\CCCCCCCCCC/C=C\CCCCCCCCCCC#CC#CCO,0.3408794701099396,0.16981132
C[C@H]1CC2=C(C[C@H]1/C=N/NC(N)=S)C(C)(C)CCC2,0.3407502770423889,0.1590909
CC(C)(Cl)C(Br)CC(Br)C(C)(O)/C=C/Br,0.3407453298568725,0.13157895
O=C1Nc2cc(Cl)ccc2C(=O)N2CCN(C(=O)CO)C[C@H]12,0.3407164514064789,0.21276596
CN[C@H](CC(C)C)C(=O)N(C)[C@@H](C(=O)N[C@@H](C(=O)N(C)[C@@H](C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C,0.340651273727417,0.26666668
CCCCCCCCCCCCCCCC[C@@H](O)/C=C\CCCCCCCCCO,0.340613305568695,0.23076923
CCCCCCCCCCCCCCCC[C@@H](O)/C=C/CCCCCCCCCO,0.3405917286872864,0.23076923
CO[C@@H](/C=C/CCCCCC=C(Br)Br)[C@H]1CCC(=O)O1,0.3405602872371673,0.22222222
Cn1c(Cl)c(Cl)c(Cl)c1-n1c(Cl)c(Cl)c(Cl)c1Cl,0.340551495552063,0.1724138
CCCCCCCCCCCC1=NCC[C@H]2c3cc(OC)ccc3N[C@H]12,0.3405478894710541,0.28125
Cn1c(O)c(C2=NNC(=O)/C2=C\c2cccc(Cl)c2)c(=O)c2ccccc21,0.3405357599258423,0.20238096
COc1ccc(Cl)cc1-c1ccc2c(c1)C(=O)N1CCNC[C@@H]1C(=O)N2,0.3404857218265533,0.26027396
CCCCCCCCCCCC1=NCC[C@@H]2c3cc(OC)ccc3N[C@H]12,0.3404678702354431,0.28125
COc1ccc(C(=O)N/N=C(\c2ccccc2)c2ccc(Br)cc2)cc1,0.3404547572135925,0.28846154
CCCCCC[C@@H](C)/C=C(C)/C=C/C(=O)N[C@H]1CC2(C=C(Cl)C(=O)C(Cl)=C2)O[C@@H]1O,0.3403767347335815,0.21333334
COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(O)=CC(=O)C[C@H]1C,0.3403632938861847,0.20779221
C/C=C1/CN2CC[C@]34C(=Nc5ccccc53)[C@@H]2C[C@@H]1[C@]4(C=O)C(=O)OC,0.3402775526046753,0.19791667
Cc1ccc(/N=C2/C(Cl)=C(O)c3c(Cl)c(Cl)c(Cl)c(Cl)c32)cc1,0.3402639031410217,0.25
C/C(=N\CCN)c1c(O)n(-c2ccccc2)c2ccccc2c1=O,0.3401769995689392,0.26229507
O=C([C@H]1C[C@@H](O)[C@H](O)[C@@H]2N=C(Nc3ccc(Cl)cc3)S[C@@H]21)N1CCOCC1,0.3401250839233398,0.23880596
C/C=C1\CN2CC[C@]34C(=Nc5ccccc53)[C@@H]2C[C@@H]1[C@]4(C=O)C(=O)OC,0.3401224315166473,0.19791667
O=C(O)C[C@@H]1CCN(C(=O)C2CCCCC2)C[C@@H]1CCN(CCN1CCOCC1)c1ccccc1,0.3400958776473999,0.25490198
COc1ccc2cc(NC(=O)[C@@]34C[C@]5(O)[C@@H](C=C[C@@H](O)[C@@H]5ON3)SS4)c(=O)oc2c1OC,0.3400516211986542,0.24460432
CCCCCCCCCCCC1=NCC[C@@H]2c3cc(OC)ccc3N[C@@H]12,0.339921087026596,0.28125
CCCCCCCCCCCCCCCCC(O)/C=C/CCCCCCCCCO,0.3399151265621185,0.23076923
COc1ccc(C(=O)NC[C@H](c2ccc(Cl)cc2)N2CCN(C)CC2)cc1,0.339862048625946,0.25842696
N[C@H](/C=C\CCCC/C=C\[C@@H](N)Cc1ccccc1)Cc1ccccc1,0.3398422598838806,0.26190478
CC[C@@H](C)NC(=S)NC(c1ccccc1)(c1ccccc1)c1ccccc1,0.3398042321205139,0.25
CCCCCCCCCCCC1=NCC[C@H]2c3cc(OC)ccc3N[C@@H]12,0.3397873044013977,0.28125
COc1ccc(CNC2=NCCNC23CCN(S(=O)(=O)c2ccc(C(C)C)cc2)CC3)cc1,0.3397152125835418,0.28282827
O[C@H](CS)[C@H](O)CS,0.3396949172019958,0.16666667
COc1cc(Br)c([C@H]2OC[C@]3(O)[C@@H](c4cc(OC)c(OC)cc4Br)OC[C@H]23)cc1OC,0.3396809697151184,0.20454545
CCCCCCCCCCCCCCCCCCCCCCCCC[C@H](O)CCCCO,0.3396384716033935,0.2857143
N=C(N)c1ccc2c(c1)nc1[n]2[Zn][n]2c(nc3cc(C(=N)N)ccc32)C1,0.339581698179245,0.18367347
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)n3c4c(c5ccccc53)CCN(C)[C@@H]4C[C@H]21,0.3395720720291137,0.2747253
CC(C)=CCOc1cc(O)c2c(=O)c3ccccc3n(C)c2c1,0.3395550549030304,0.23333333
CC[C@H](C)CCCCCCCCCCCCCCCCC[C@H](O)CO,0.3395462930202484,0.25
CO[C@H](/C=C/CCCCCC=C(Br)Br)[C@@H]1CCC(=O)O1,0.3395343422889709,0.22222222
CC(C)=CCc1c(O)cc(O)c(C=O)c1C(=O)c1c(O)c(Cl)c(C)c(Cl)c1O,0.3395267426967621,0.2580645
COc1ccc(C(=O)NC[C@@H](c2ccc(Cl)cc2)N2CCN(C)CC2)cc1,0.3395212590694427,0.25842696
CCC1=CN2CCC3=c4ccccc4=NC3=C2C=C1C1=CN2c3ccccc3[C@]34CCN5C/C(=C\CO)[C@H](C[C@H]53)[C@@H]([C@@H]1O)[C@H]24,0.3394261300563812,0.2882883
CC[C@H](C)NC(=S)NC(c1ccccc1)(c1ccccc1)c1ccccc1,0.3394119441509247,0.25
COc1ccc(Cl)cc1-c1ccc2c(c1)C(=O)N1CCNC[C@H]1C(=O)N2,0.3393395543098449,0.26027396
COCCNC(=O)[C@H]1C[C@@H](NCc2cccc(Cl)c2)[C@H](c2cnc(C(C)C)[nH]2)[C@@H]1O,0.3391677141189575,0.26168224
O=C(Nc1ccccc1Cl)N1CCC2(CC1)Nc1ccccc1-n1cccc12,0.3391231894493103,0.21176471
CCCCCC[C@@H](C)/C=C(C)/C=C/C(=O)N[C@H]1CC2(C=C(Cl)C(=O)C(Cl)=C2)O[C@H]1O,0.3391230702400207,0.21333334
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)OC=C2C(=O)n3c4c(c5ccccc53)CCN(C)[C@@H]4C[C@H]21,0.3390989601612091,0.2747253
CC(=O)O[C@H]1[C@H](C(C)C)[C@@H]2[C@@H]([C@H]3C[C@](C)(O)[C@H](O)CC[C@@](C)(OC(C)=O)[C@@H]2O3)[C@](O)(CCl)[C@H]1OC(C)=O,0.3390970826148987,0.2
CC1(C)OC(=O)C(=NNc2ccccc2)C(=O)O1,0.3390732705593109,0.26086956
O=C[C@]12c3ccccc3[C@H](c3ccccc31)[C@@H]1C(=O)N(c3ccccc3I)C(=O)[C@H]12,0.3390045166015625,0.17857143
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,0.3389686644077301,0.2
COc1ccc(/N=C/c2c(O)ccc3ccccc23)cc1,0.3389379382133484,0.28
CCCCC/C=C/C(C)=C/[C@@H]1C[C@H](C)C/C=C/CC[C@H](O)[C@@H](O)CC[C@H](C)C[C@@H](O)[C@@H](C)C(=O)O1,0.3388987779617309,0.1983471
CCOc1ccccc1/C=N/N1CC(=O)N2Cc3[nH]c4ccccc4c3C[C@H]2C1=O,0.3388431072235107,0.22340426
COc1cccc([C@@H]2CC(c3ccc(Br)cc3)=NC3(CCNCC3)N2)c1O,0.3387171924114227,0.20618556
CC1=C[C@H](O)CC(C)(C)[C@@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(\C)CCCO,0.3386220037937164,0.16883117
O=C1Nc2cc(Cl)ccc2C(=O)N2CCN(C(=O)CO)C[C@@H]12,0.3386107385158539,0.21276596
C#C/C=C/CC1OC(C(CC)OC(C)=O)CC(OC(C)=O)C(Cl)CC1OC(C)=O,0.338605135679245,0.18478261
COc1cccc2c1C1C(=N2)C(C)=c2ccncc2=C1C,0.3385760188102722,0.22950819
CC1=C[C@@H](O)CC(C)(C)[C@@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(\C)CCCO,0.3384782075881958,0.16883117
